보관소명,위치,상세주소,위도,경도
삼성SDS,송파구,올림픽로35길 125,37.51633835,127.0998535
위례중앙푸르지오 201동 앞,송파구,위례광장로 290,37.47434616,127.1432648
위례 포레샤인 1809동 부근,송파구,거여동 274,37.48664474,127.1524429
위례포레샤인 2310동 부근,송파구,장지동 592-10,37.4745636,127.136795
아산병원 기숙사 부근,송파구,올림픽로43길 88,37.52478027,127.1091309
가락2동주민센터 인근,송파구,중대로191,37.49917603,127.1258926
올림픽훼미리아파트 112동 앞,송파구,중대로24,37.48807144,127.1186371
한양3차아파트 3동 앞,송파구,방이동225,37.50585175,127.1219406
가락중학교 앞,송파구,송파동166-2,37.50223541,127.1172867
방이역 2번 출구,송파구,오금동43,37.50801468,127.125946
올림픽공원 북2문,송파구,방이동88-16,37.52357483,127.1280441
건영아파트앞 사거리,송파구,문정동 72,37.48245621,127.1246033
한림연예예술고등학교,송파구,충민로172,37.48488998,127.1327057
가락1동 주민센터 2,송파구,양재대로 925,37.49650955,127.1103287
거여동 어울림아파트  102동앞,송파구,오금로56길28,37.49198532,127.1437302
송파파크데일 1단지 115동 건너편,송파구,마천동588,37.49763107,127.159668
마천금호어울림 1차 102동앞,송파구,성내천로245,37.49808884,127.1542969
가락현대 1차 11동 앞,송파구,문정동 3,37.49146652,127.1266403
송파파인타운 4단지 403동,송파구,새말로12길 16,37.48174286,127.1287842
문정근린공원2,송파구,문정동90,37.4861145,127.1266708
문정중학교,송파구,문정로73,37.48827362,127.1306839
가락시장 남1문 사거리,송파구,중대로70-2,37.49201584,127.1174545
올림픽공원 북2문 2,송파구,방이동88-16,37.52397537,127.1275101
잠실나들목4,송파구,잠실동24,37.51632309,127.084343
잠실나루역4번출구뒤,송파구,신천동15,37.52080917,127.1036224
잠실나루역 고가하부,송파구,오금로20,37.52005386,127.1043091
홈플러스 잠실점,송파구,올림픽로35가길 16,37.51613998,127.103508
문현중.고등학교 사이,송파구,장지동838-2,37.48051071,127.128624
송파파인타운 10단지 1005동,송파구,송파대로8길 20,37.4777832,127.1320572
장지역 1번출구,송파구,충민로2길 8,37.47953415,127.1267853
마천사거리 2,송파구,마천동 36,37.49900436,127.1469421
잠실 파크리오 120동 앞,송파구,올림픽로 435,37.51921082,127.1079407
아시아선수촌아파트 교차로,송파구,올림픽로4길 15,37.50679016,127.0792694
세양청마루 101동 앞,송파구,송이로31길 66,37.49236679,127.1365509
풍납나들목,송파구,풍납동 425,37.52865219,127.1086655
신정제일시장,양천구,신월로 308,37.52124786,126.8549576
유원목동아파트 앞,양천구,신목로 77,37.52109528,126.8732071
서울영상고교 입구,양천구,신월로 347,37.52198029,126.8592835
신정네거리역 교차로,양천구,중앙로 280,37.52175903,126.8522873
목동13_14단지 사거리,양천구,목동동로 130,37.5140686,126.8699875
목동성당 앞,양천구,목동서로 271,37.52319717,126.8693008
동문굿모닝탑,양천구,목동동로 53,37.51481247,126.8611755
신진빌라,양천구,남부순환로53길 7,37.53528214,126.8300095
성보하이드로빌딩,양천구,남부순환로 435,37.52893829,126.8331223
청기와빌딩,양천구,신월로 200,37.52011108,126.8447495
양원보도육교,양천구,화곡로 16,37.53924561,126.8237381
대성유니드아파트,양천구,신월로15길 25,37.52091599,126.8409576
신곡시장,양천구,신월로 160,37.51779556,126.8416138
구립양천어르신요양센터,양천구,신월로 26,37.51351166,126.8268127
목동아파트2단지 222동 앞,양천구,양천구 목동중앙로 125건너편,37.53968811,126.8749847
목동신시가지아파트6단지,양천구,양천구 목동동로 430(6단지 상가동 앞),37.53684616,126.8847504
양천구청역 1번출구,양천구,양천구 신정동 276-7,37.51292038,126.8667984
방아다리어린이공원,양천구,양천구 화곡로 64,37.53936005,126.8288651
목동아파트 613동 앞,양천구,"양천구 목동동로 430
(613동 인근 상가동 앞)",37.53315735,126.8840866
목동현대아파트 후문 앞,양천구,양천구 신정동 1279,37.5221405,126.8780594
목동12단지아파트 관리소 앞,양천구,"양천구 목동동로 50
(관리동 앞)",37.51412201,126.860405
양천해누리체육공원,양천구,"양천구 안양천로 711
(주출입구 좌측)",37.51174164,126.8738327
서울남부지방검찰청 후문 ,양천구,양천구 신월로 390,37.52164078,126.8655548
양천공영차고지,양천구,서울시 양천구 신정종 836-38,37.50922012,126.8371582
목동7단지아파트 A상가,양천구,양천구 목동로 212,37.52624512,126.8657837
갈산문화예술센터,양천구,신정동 330-12,37.51097488,126.8698425
코레일유통본사,영등포구,영등포구 국회대로 612,37.52617645,126.9019775
당산삼성2차아파트,영등포구,영등포구 당산동4가 94-1,37.52762222,126.8986359
대림우성2차아파트,영등포구,영등포구 도림로47길 1,37.49519348,126.900177
리버뷰신안인스빌1차 후문,영등포구,영등포구 경인로77길 49,37.51374817,126.8885117
리버뷰신안인스빌2차 후문,영등포구,영등포구 도림로143길 27,37.51288223,126.8902664
대영중고 후문,영등포구,영등포구 가마산로 426,37.50545502,126.9062653
신길역 2번출구,영등포구,영등포구 신길동 42-7 ,37.51756287,126.9169846
양평동성원아파트,영등포구,영등포구 양평로17길 36,37.53374481,126.8936539
양평역 1번출구,영등포구,영등포구 양평동3가 22-1,37.52572632,126.8860016
여의도 은하아파트,영등포구,영등포구 여의도동 52,37.51850891,126.9344864
63스퀘어,영등포구,영등포구 여의도동 6,37.52070999,126.9396591
영등포 신세계백화점,영등포구,영등포구 영등포4가 442-6,37.51803589,126.9036484
대림성원상떼빌아파트,영등포구,영등포구 대림로 256,37.5038414,126.8961563
한림대학교 강남성심병원 신관,영등포구,영등포구 시흥대로 665,37.49128342,126.90802
영등포로터리,영등포구,영등포구 영등포동2가 174-1,37.51874924,126.9122086
힐스테이트클래시안아파트,영등포구,영등포구 신길동 242-193,37.50508881,126.9133453
문래동롯데캐슬아파트,영등포구,영등포구 선유로9길 30,37.51800156,126.8845978
두산위브아파트,영등포구,영등포구 신길로60나길 9,37.51470184,126.9121399
영등포시장역 포레나영등포,영등포구,영등포구 영등포동7가 23-4,37.52341461,126.9054031
대림동 e편한세상영등포아델포레,영등포구,영등포구 대림동 917-49,37.49582291,126.9083557
보라매sk뷰 108동 앞,영등포구,여의대방로35가길19(신길동),37.50160599,126.91745
보라매sk뷰,영등포구,여의대방로35가길19(신길동),37.50400543,126.9202805
국회의사당 본관,영등포구,국회의사당 경내,37.5325737,126.9140472
국회 3문,영등포구,국회의사당 경내,37.52974701,126.9131699
국회 소통관,영등포구,국회의사당 경내,37.53050232,126.9128952
국회도서관,영등포구,국회의사당 경내,37.53054047,126.9181747
의정관,영등포구,국회의사당 경내,37.53214645,126.9174728
국회 2문,영등포구,국회의사당 경내,37.52864075,126.9151077
국회 6문,영등포구,국회의사당 경내,37.53271866,126.9179916
양남사거리 2,영등포구,양평1가 19-2,37.52194977,126.8904953
KRX한국거래소(1),영등포구,영등포구 여의나루로 76,37.52347946,126.9271164
KRX한국거래소(2),영등포구,영등포구 여의나루로 76,37.52410507,126.9281082
신길자이아파트,영등포구,"영등포구 가마산로79길19
(신길자이@ 104동 쪽)",37.50601196,126.9158859
신길우성4차아파트,영등포구,"영등포구 도신로
(신길우성4차 401동 앞)",37.51283264,126.9176331
양평교 영등포대여소,영등포구,영등포구 양평동5가 51-1,37.53972626,126.8903656
오목교 동측 지하보도,영등포구,영등포구 양평동2가 41-87,37.52364349,126.8818359
대림우성아파트 사거리,영등포구,영등포구 양평동2가 41-87,37.49484634,126.9002914
영등포구 총괄 우체국,영등포구,영등포구 당산동4가 93-6 앞,37.52915192,126.8944778
양평역 2번 출구 뒤,영등포구,영등포로5길 50,37.5255661,126.8858414
숙명여대앞 버스정류소 주변,용산구,청파로47길 99,37.54498672,126.9643021
한강GS에클라트 건너편 교통섬,용산구,이촌로1,37.53200531,126.9555588
원효로다목적체육관 앞,용산구,원효로3가 54-14,37.5332222,126.9572372
"노들섬 다목적홀(동쪽) 숲, 앞",용산구,이촌동 303-15,37.51758957,126.9592209
국립중앙박물관 -용산가족공원 앞,용산구,용산동6가 11-438,37.52087784,126.9797134
국립중앙박물관 정문 앞,용산구,용산동6가 11-438,37.52145767,126.9776764
파크타워 104동 앞,용산구,서빙고로 69,37.52330017,126.9720612
한남나인원 105동 앞,용산구,한남대로 91,37.53591919,127.0054169
국제루터교회 앞,용산구,한남대로 148,37.54143906,127.0037613
한남 준 J.FSS 앞,용산구,이태원로 55,37.53749847,127.0008469
서울갤러리아 앞,용산구,이태원로 239,37.53599548,126.9994888
크라운호텔앞 버스정류소,용산구,녹사평대로 140,37.53030014,126.9913788
신용산지하차도 앞,용산구,한강로3가 6,37.53248215,126.964119
동원베네스트 건너편,용산구,한강로3가 37-2,37.52761078,126.9551163
풍전아파트 건너편,용산구,원효로4가 114-38,37.53237915,126.9525299
한강트럼프월드3차 앞,용산구,한강대로 26,37.52301788,126.96241
삼각지역 14번 출구 앞(교통섬),용산구,이태원로 6,37.53528595,126.974083
남산도서관 앞,용산구,소월로109,37.55240631,126.9820175
한강중학교 앞 버스정류장,용산구,녹사평대로73,37.5251503,126.9920883
라인프랜즈이태원점 앞,용산구,이태원로200,37.53453064,126.9961929
용산공원갤러리앞,용산구,한강로1가 1-1,37.5393219,126.9731903
효창공원앞역 5번출구 옆,용산구,효창동 12-14,37.53851318,126.9635544
한강초교보도육교 앞,용산구,한강대로 52-1,37.52544022,126.9645996
용산 푸르지오 파크타운 1단지 앞,용산구,용산구 동빙고동 315,37.52529526,126.9958344
센트럴파크타워 앞,용산구,용산구 서빙고로 17,37.52703476,126.9661789
이태원역 3번 출구,용산구,이태원동 119-23,37.53440094,126.9946671
용산구꿈나무종합타운 앞,용산구,용산구 원효로2가 1-22,37.53786087,126.9656525
용산시티파크 101동 앞,용산구,서빙고로 35,37.52468109,126.9681931
청파동삼거리 앞,용산구,청파동1가 180-33,37.54733658,126.9703827
동빙고근린공원,용산구,용산동6가 69-170,37.51794052,126.9837036
신사두산위브2차아파트앞,은평구,가좌로12길,37.59931564,126.9075928
불광역 9번 출구 맞은편,은평구,불광로 41,37.61156845,126.9304886
본 서부병원 교차로 사거리,은평구,은평로127,37.60049438,126.9221573
녹번역1번출구앞,은평구,통일로,37.60176849,126.9354248
신진과학기술고등학교 버스정류장(응암시장 방면),은평구,응암로291,37.59750366,126.9199982
"불광역3,6호선 버스정류장(동명여고 방면)",은평구,통일로760,37.61326218,126.9278641
응암역3번 출구(서부경찰서 방면),은평구,은평로85 CJ드림시티 A동,37.59967041,126.91716
폭포동입구 교차로,은평구,연서로,37.62962723,126.9301148
기자촌사거리,은평구,진관2로,37.63390732,126.931778
청구성심병원 앞,은평구,진관2로,37.62087631,126.9197998
준빌딩 앞,은평구,진관2로,37.62205124,126.9195862
녹번역e편한세상 캐슬 정문 앞,은평구,은평로220,37.60034561,126.9314804
갈현1동 주민센터,은평구,은평구 갈현로 301,37.62360764,126.9168854
백련산 SK뷰 아이파크 해모로 아파트 앞,은평구,"은평구 응암로 278 맞은편
(응암동 767-1 공원 앞)",37.59612656,126.9196243
"백련산로 녹번센트레빌 
아파트 앞",은평구,은평구 백련산로160,37.59954453,126.9265366
박석고개(은평소방서) 앞,은평구,은평구 불광동 474-2,37.62794495,126.9197693
은평 성모병원 사거리,은평구,은평구 통일로 1034,37.63470078,126.9173584
응암2동주민센터 버스정류장(영락중학교 방면),은평구,은평구 백련산로 112,37.59586716,126.9234924
DMC역 5번 출구(수색역 방향),은평구,은평구 수색로 194,37.57890701,126.9012985
평창동 주민센터,종로구,평창12길 3,37.60604858,126.9676361
쌍용아파트2단지 정문,종로구,낙산길198(창신3동),37.58131409,127.0126801
웰니스센터(민방위교육장 앞),종로구,율곡로 89,37.57752991,126.9891281
청계3가 사거리,종로구,관수동91-1,37.56855774,126.9921188
조계사앞사거리,종로구,삼봉로95(견지동110),37.5721817,126.9828339
천지인 오피스텔 앞,종로구,평창문화로 29,37.60469818,126.9645157
자교교회 앞,종로구,자하문로 58,37.58114624,126.9712372
올림픽기념 국민생활관 로터리,종로구,종로구 혜화동 9-8,37.58983612,126.9993439
현대 뜨레비앙 아파트 앞,종로구,돈화문로11가길 59,37.57528305,126.9906235
돈의문 박물관 마을,종로구,신문로2가 58,37.56883621,126.9695511
광화문역 6번출구 옆A,종로구,서울특별시 종로구 세종대로 지하172,37.56993103,126.9764328
종로문화원 건너편,종로구,종로구 중학동 14-1,37.57571411,126.9805069
삼성사이버빌리지아파트,중구,중림로 10,37.55891418,126.964859
우리은행 서소문금융센터,중구,서소문로 103,37.56284332,126.9726181
서울역 7번출구,중구,남대문로5가 84-11,37.55664444,126.9736404
탐앤탐스 을지로3가점,중구,초동 107-9,37.56474304,126.9909515
국제빌딩,중구,남대문로 109,37.56693268,126.9825821
동대문디자인플라자,중구,을지로6가 18-169,37.5683136,127.0094605
서소문성지역사박물관,중구,중림동 373,37.56024551,126.9687805
서울도시건축전시관,중구,정동 3-9,37.5670166,126.9768372
중앙일보,중구,서소문동58-6,37.56253433,126.972496
